feature1,feature2,feature3,target
-1.753697252824129,-2.150682008095937,4.464883596076373,-1.8914836324476614
-0.12221609082359602,-0.5503066936727222,4.731220454102844,0.9382680274741803
-1.6218728345307267,-1.883575611716548,4.111431125300077,-1.5522562811323017
1.9088925519753945,1.011212819179327,3.0503084905329994,1.3483377521345221
1.696704591077826,1.1459742288592978,4.147925077148914,1.3945069442488731
0.5418980864329082,-0.34549394934622935,1.6174824601580726,1.1476187259350898
-0.16190289959945003,-0.5742619362822716,1.697362606237421,0.2520519533585272
3.483249610742024,1.9362960414786672,1.2298568551120668,1.3499948719875376
2.6220107189231054,1.9390411679456456,2.8609991326040047,3.1467712498670934
4.6011501441519345,3.255477269424479,2.31975452539018,2.412771074164155
2.405572341205623,1.3230318621753094,1.4873052370449924,2.0612074298816108
4.037291144867735,2.9145142374771136,1.738668652494098,2.418455068754364
5.268693135542441,3.4147451525860757,-0.48731677116188743,2.888267198807215
5.9176033571881135,4.006494794868653,0.5365042045757866,4.306857170653927
5.998702899029311,5.035818074469787,-0.061469629850772256,4.56380959746108
7.611776193809842,5.998473861562062,0.8718821038849138,6.431722113886655
6.415115100260853,3.840789951718798,-0.04151943401981116,3.834139704963805
7.780186728857654,5.860996919139945,-0.17703380369527455,5.364325852688896
8.421935259221973,6.301052958701177,0.9628745298110911,5.464671413763515
9.128574096388844,5.815870223095882,1.5829079544735132,6.228303111355713
9.566897459564654,7.106217043572688,0.3816548051531966,6.76093748877141
7.896794161805572,6.296721872470177,1.3758903398977296,5.627895027097722
7.5760194714057345,4.741941226861806,0.7925024398230147,3.4452124406456823
10.397810464039868,6.819715914320775,-0.22400409095762752,6.755200449953527
9.38375026562304,7.077455919357878,2.8884936201636036,7.24438226494974
8.156796044919213,5.845504886856273,3.6839053562546162,5.685482686352675
10.235287237852617,7.4404392041165925,3.680328021804451,6.590840993174956
8.507314261802932,6.125414591462301,1.7534722709955197,7.165892199885031
9.211863397942775,6.643652339024014,3.566241485208734,7.294740457853219
7.680254011053558,4.712941743581949,1.832947441416529,4.996603250291869
9.19967418634436,6.963430783751776,5.469701107654185,6.574869419246422
8.374109212951794,6.446671445280142,2.9752406193495258,5.692336983129072
5.811658614944332,3.9534656584270187,5.192494524745099,6.0485723750424505
6.44502038677865,4.489775795838123,4.678903632434057,5.429285144057754
5.512042117406659,3.0928757309068,2.557670860181653,3.4862714142248916
5.618631557532377,4.1901694682815815,1.9922150487322754,4.619817084074298
2.6684103715983705,2.153915980975931,3.0984042051362257,1.9443172433079214
3.7126020241741653,2.5677259084222603,1.4997328893522264,3.959352524179817
3.497801723426201,3.010637886333592,2.033427715622917,4.043441306410347
0.1224921430683159,-0.08129411534214913,1.044138420443173,-0.09168073499385387
0.1778152258718677,0.4067736210571075,-0.6311584144656233,-0.4472289435223594
-1.151967707403533,-1.3162095645285308,-1.4137292318421681,-3.369399297460765
0.19802695167650713,0.12684279073643592,0.7686502597447065,-0.8694962948765625
0.8259026282858797,0.4909547108486978,-0.22364866161582486,-0.6252927852587653
1.3182217897659412,1.0354092138566295,-0.3393850183817375,0.9129879589506712
-0.33118780105599427,-0.41659492515587526,0.8708638390937858,-0.3215543480065952
1.0771792919278542,0.688289206513664,1.397147075164828,-0.05520868209006191
-2.0002351003562495,-0.9871409845286214,0.08536436335299136,-1.3491835278609152
-2.3135160814965126,-1.8378433756666674,0.23136730434024755,-1.106540069878998
-0.5769839525400642,-1.2071773171473845,1.3568818203961528,0.1081862930138977
0.028782867463535866,0.8949399593271854,-0.1569355696995649,-1.2342279843620672
-0.14683001042419574,0.5879460320483063,1.8101190659977884,0.4969680891596114
-1.8690817275499425,-1.9544885568377688,2.5528290452868347,-1.900169046168776
0.4883137466082506,0.6866735252483727,3.1042871349529264,1.9331159739306814
-0.2872050301482889,-0.4525309063794738,0.9012812862474235,0.5793696253525233
2.18074628736765,1.6582660088228849,2.463644730191055,1.3501810195232669
2.417829875588275,1.839592977418539,2.6899979598942476,1.6706528203850408
1.6894974502492213,1.0654443150162938,3.9529209431590915,1.667921085746518
2.722683646839029,1.5139957199941219,4.547835495053187,0.9536961187117794
2.8041203102895205,1.6176136910445345,5.6980056089135935,3.381088856962255
4.4373209027268175,2.6480286741681507,3.755034519631927,3.4222213898854568
6.09180848832278,3.8483548377107226,3.7137227031583957,5.488218330371751
4.777723389488713,3.3108172276174215,5.236762934163956,3.500338744632529
6.874669278941247,4.454388500703496,4.1796109272801925,4.858508060042825
6.418510752136113,4.833983559351589,4.875912723905699,4.273056521172634
6.696053429200027,5.430860478107983,3.5637280030098446,4.666722088974863
7.875705169688863,5.222966998097182,1.7409173700366314,4.467964262864141
7.387323891459572,5.290828974289389,1.1609285717575055,5.893730783601648
8.247990322162872,6.023435780665477,0.529430824405795,4.981146879198401
7.916257369741246,5.777381294278509,2.339017846008579,5.872681410191812
11.320007714392165,7.961983034032559,2.488596823087007,7.6322356303505705
9.55669980561517,7.061031073110479,2.816100928668683,5.982493817191656
8.910408134148774,6.478410170244469,1.5350713435733412,6.080734310601096
9.834113552875582,6.265048275849258,1.6507476622497923,7.018381898750798
9.439108203952612,7.041953774961464,-0.21631153412129867,5.220041705252551
9.184312981942554,6.872664505993158,-0.8314158167438563,6.518594048273766
9.79830196237352,6.477168321572173,1.2237841309499393,5.812498993054996
9.6491473375574,6.773372054013981,0.925589836954195,6.075349472308129
8.002065066268422,5.94311004279343,0.8294103855909929,5.912813636290856
7.536917288998796,5.171185192509476,1.3941102679152486,4.642460374181057
7.363874564310731,5.691201218900518,1.6731854824582035,5.385826510422717
4.816847205772973,4.553729291350761,3.020782871103666,4.023987189027398
5.045431701224855,3.138809174539907,3.4459286582816504,4.081732461512377
7.340323703268786,4.447704290711262,3.1182772788756585,3.3678040183565727
7.011633881322831,5.060053014728419,3.833836861312802,4.070385870845814
4.500963960443616,3.5114560248736026,3.8890625524247833,4.494434435826873
4.709890795234278,3.18149036974161,3.2570914806830844,4.641495942193286
3.8378007187192633,3.4130908347640014,4.759598663663027,3.191212382745646
6.018258045031885,3.543477731660695,2.8225958464259353,4.157946703963574
3.500806540926008,2.7970238901640108,5.405186753763492,3.9663530686905206
1.7331561470569063,0.9102788925603876,3.2054770602339646,2.3678034176043528
0.4317240297561422,1.1618957739329479,4.647098488262346,0.1189859375078961
-0.6390125341365298,0.5489489026884884,3.391936956859044,0.07567914391841823
0.8118240083571591,0.18494851195833734,4.586422971824323,1.2700038216044625
-0.4404860076144045,-0.5831187732843732,3.7243359867898067,1.1133101807909986
-1.327536291073433,-0.4994814602615021,1.8302440418366888,1.7504723699154692
-0.6980091378859704,-0.6821717214149365,3.468733619768368,0.16681506584470182
-1.2016816457557502,-0.8638827609951442,2.066136149702616,-1.3920795569081377
1.5770079929312066,1.1165998053230497,3.1120897942780794,2.1214500393661084
0.860203503305998,-0.35769412578462956,1.8282916999845265,1.7327580139264787
0.13674477720761122,0.08880247099820923,1.8454209853880494,0.6335453188630308
1.8658088765599374,0.9612023265598691,0.1591698322670584,0.3972179868632596
0.7757286801375319,0.29644866489638627,0.2526337798227478,1.2436021029084503
0.21614958479279756,0.8731207110893653,0.17927044861371605,0.9677061897505739
3.040388547626195,1.5000185361987082,1.370407278774945,1.2628990510572629
2.549983782222298,2.191591240929597,2.1523770878054895,2.6302852131931242
1.5139854751649382,0.9203083674495525,-0.2814669532104932,1.6551478344977935
2.9390385584930003,1.9174469066971827,1.7347572293724802,3.225923182131449
2.86093231079093,2.3978385655795065,-1.2977114064756101,1.6060293904027318
2.980534101214134,2.2563995181343386,-0.037450613809999256,1.686127261436717
5.926177547531593,4.43363078188188,0.5412215438132101,5.039366236289609
7.546082808291636,5.766350296070575,0.534457321809368,4.202141655008989
4.864881862005149,3.2397631118119428,0.7173546836771287,3.610071937592326
7.43359200011394,4.897396032825883,3.1370558386730942,4.375768069311365
6.798125801386757,4.21611279769183,2.923966291022026,5.778182390310032
7.501800877697645,4.838555349398874,3.904405397605104,5.46387966028101
7.8903416054045765,6.997786336437566,4.558733898839227,7.759911923142761
8.058575444199107,6.263342601307768,4.4186509819224105,6.913393038702386
9.350161255454902,5.8695756957144205,5.024854091435576,6.072053334491358
8.783185145919038,5.487000623771541,4.431762915225336,7.681367191155784
10.125739407255615,7.328950615938176,3.363006611694256,8.697176344546355
9.971198144194304,7.253471099624996,5.569109382288412,8.625300682197945
9.87118559527495,7.184271834351146,3.797978782504082,6.803193783729926
9.212569980099762,6.321321089292984,3.2474376899874615,6.464538632303387
9.474664923075109,6.569538316151125,3.730343336913328,7.138131988035877
10.660673807301533,7.626411427190751,2.662189080703496,7.036092473148104
10.185052449954478,7.1724832181148,2.780603606760471,8.633418265982653
8.414084382711506,4.7802088815242865,3.1381108480987794,5.938695751023627
9.131898519308175,6.2774291482281255,2.729284812710824,4.3695023750949336
9.364122653015214,6.129182639980492,1.0791359448244773,6.4321316216103535
6.469520980341005,4.616270395692959,1.1122946270512795,4.203050769937907
8.162128562888494,7.206119495323651,2.341071792052525,6.312319951637048
6.397999004477562,4.662340135871445,1.4883661289840595,4.268214688963486
7.0440481044174215,4.774068830005996,2.8629741240633484,5.849923996570254
5.103407011279032,4.0332856588839485,1.8438329722739142,4.809721251032178
3.4451178993354756,2.6529264731394395,1.769293068559939,2.9753372222799017
3.0057913942952794,2.314101221232616,-0.7141637519234105,1.5622620974581474
4.074635510837111,3.155670154193813,1.5717694363482169,3.094211353542397
3.6990997382980644,3.6176415992234157,0.9688592095531895,3.0037089506978214
1.9769150043870234,0.8183962854079584,0.7557569837440293,0.6241999156917325
2.99966619731499,2.33658237652622,1.818015340532525,2.935317064700292
0.22574440808760898,-0.30516947932944294,2.9821775458615605,1.0970666910235016
1.401353987473727,1.258704114402733,2.9517746644689056,2.9713846929690124
-0.10265582727251887,-0.5312023348338104,1.995583125193222,1.2761924574282442
0.1640286298677397,-0.09386336589512441,4.030492902342493,0.4918425653973213
0.642116089840634,0.3019363057694906,3.037412457924043,1.778115957043758
-0.41184961892739536,0.19961362642317781,4.234944331681989,0.20309829812207403
-0.004689186371185927,0.4559447915113768,3.9996839212727684,1.7143716635513795
1.3961591670730824,0.3544527287279654,4.29822466354957,1.343786928763327
-0.0983281231665879,-0.04136263071668716,5.417538176508119,0.48197379540908636
1.4804095305893696,0.6814967440379724,3.6598062801841023,1.9696755168529874
-0.2438421169877074,-0.7999419372290625,6.606490275744546,-0.8655476584124311
1.7281645504051966,1.1012066600714523,2.7160048459907182,0.3549089031605841
3.019002406778961,1.9590602905173629,3.7353663054950386,2.6851201337469943
-0.45438002977070013,0.8952922223332711,4.428473102659457,1.304671954881103
1.7141784830671614,1.416404850827361,4.309314166435307,1.9632866164987162
3.628303756671996,1.8510038792932786,3.2475582681781847,1.647513388491913
3.4263318505336144,2.1160452932880585,2.8866662235337848,2.178501675036908
4.607696437547063,3.7360791539976432,2.9414931587923,4.19904703040599
4.259348645462649,4.025765438258817,1.89589653379244,4.0521569115264455
5.5865897874729225,3.1176211951120667,3.143181257934918,4.098620153685369
5.980988932429424,3.2467300601310747,2.256087901513894,5.01824009422571
7.931231497484097,6.487344635924759,2.014790362255745,6.264678430898628
7.6250436067245815,5.5323376133926585,-0.0282476386556042,4.381309174546793
8.286371032583785,5.366313356870466,0.7343163741266865,5.151935538740554
8.07704929533993,5.92124904979917,0.47453405127929643,4.299597472619221
8.495129305570952,4.628716644391227,-0.18189657715707686,4.886117211162908
8.990008026059346,6.294693371540123,1.3180732686605667,7.018344703004995
10.196091769888369,7.3011748253434,0.6343202534702749,7.3406600279618806
9.693150781509846,7.247340616825807,2.1121426171325264,8.0634726435114
10.645057438372179,6.944592230714256,0.7298084371056526,6.62877417033608
12.596837052288887,8.8606295173039,3.9060066240919107,10.193336643606303
11.481258345573048,7.57416852887134,1.7046104148726173,7.514971545893967
10.294110109973516,7.33356895481862,3.2433592637357314,8.672501060165771
11.752650175807393,7.779181961883663,4.229893299137953,8.46376168381303
9.997207208454215,6.79399462633784,3.254359569799881,7.756155994093322
8.146010727152227,5.204299811611444,5.0207298561506635,7.515181580410447
8.883553316592673,6.544055442526699,3.223850390949478,6.49506122639382
7.661774292853073,5.792467563325483,6.1192086144677615,6.796586707957429
8.761222045602143,6.0155451469427925,4.815444466433365,7.844881476444218
8.6573446406519,6.079260245936343,4.25358859203112,6.5476735592022095
9.795205682783873,6.1323482706319385,4.5121134290401805,6.1357186990898445
7.887550137187539,5.371446772027883,5.496010184677917,8.123434614922182
6.754348907015434,4.702941926389931,3.8985786968994667,4.946602339797806
7.196071749005004,6.34764676981849,3.45890352329495,6.091835790612245
3.538864690992147,1.9212217708074208,3.6534634024162718,3.9261446823444257
5.368948390287044,4.490352492577149,2.3210718759799356,3.8126755745268417
5.2974157580626615,4.206620417376767,4.91460083447713,4.013639327348511
2.4607909907967755,1.862871895802811,2.1145484822499747,2.3679485178320543
4.524985672698331,4.046800212986398,3.108582797430511,2.5690589246522872
3.19957014603206,2.4257518385258727,2.109470083647797,2.425883861314493
1.9719765564557428,1.5749631873529844,0.5822047368003139,1.681609853808245
2.6002156522273516,1.7935906300503734,1.2860113020373896,1.7733842894577876
3.879053230294315,3.327121702415334,1.8719118640255437,1.949331099420881
1.4977309927284108,1.5966463118153293,0.7754434634460858,2.627121837051461
1.3429380048245676,0.627217959629091,2.118112945851028,1.369060247422106
0.48920284681631915,-0.3171816045279603,1.9952201913142495,1.7283943191796969
0.030021988393850285,-0.08047492682213334,2.026823939373123,0.28251955566871845
1.7202021744028893,0.8041222398831992,0.8623092389771023,0.4810913781119399
0.12247992044768652,0.053973657005703,0.5268963395007911,0.41495156921039633
1.2162836557436316,1.4701176263626117,1.3364123946372015,1.1625280291210913
0.9082072909047789,0.40709427608995025,2.533206951916823,0.19685848457951338
2.1773401982363234,1.5027264481096387,3.2967297869970484,3.396900189912161
2.411095891407985,1.7167784913897872,1.0024855217748332,1.318116030678131
3.5548044146144617,2.9125785313327652,3.5799207871381493,1.8640913407603352
2.5010573396828617,0.6272954707857004,4.1330892253231655,3.315781500144797
3.281356694198052,1.993599538555988,4.04071695640215,2.617043342624256
3.150613520794266,2.311071310695722,5.894307827765765,3.0564382099101506
4.292257304099607,3.6046195910831553,5.238870989536067,2.8759274562789843
5.740634325223355,3.7724928039032455,6.261487109548512,6.574751178120199
6.756988616645337,3.791615678630799,4.784039479649768,4.194286334323607
5.714500843643912,4.3100063135338065,5.8987726939745375,5.315755305252552
8.133055355929914,5.375457554738124,6.472157309812723,7.482767872015842
9.22626062222835,5.8635491060146645,5.944727438022558,7.56630184190459
8.862203273732252,5.891369596755965,3.2661196192890043,6.375667123585986
10.865722074020434,7.513742772986379,3.7713239224576176,6.557597094137877
8.708946330539844,5.793890099108784,3.302869283300122,5.689377519115215
8.677911510567528,4.971755028847734,3.733311461611656,6.29484700016065
8.522919378605774,6.414576663467608,3.5172966284792455,5.903854484786186
12.110179573819273,9.114563222312851,1.5880733372243847,8.59387485964232
11.509648237829834,8.382514762150636,2.117838513916926,8.612593817416002
10.965851582732984,7.10725327270068,-0.3031885448738434,7.568084450960052
11.390102268461181,7.872325820949067,2.883911017051984,7.051389212729496
9.994644594842983,6.992990558775359,0.7255348440381195,8.384105088501261
13.49718823326027,9.747428958063143,1.169568738376881,9.716851088863734
11.034503763451006,8.058322878774744,0.7653502860119392,7.424180761519297
10.79353005693499,7.188384140465245,2.2697323735457977,8.272408831784594
11.117406251408788,7.8231821541929305,-1.5795973566825914,8.682503132960372
10.513575445615665,7.588143014238586,1.4553556689241816,6.074143069615321
9.836619553922558,7.613544848819174,1.6509200297845696,6.831908412108794
8.348451806017067,6.196169534124309,1.6463636124083005,4.016885634553747
9.090236727644557,6.757694053038949,4.213192556885721,7.208706974961306
9.942647259898443,7.00176639589359,2.013613614608907,7.223395939714473
8.818869481979243,6.878438209987222,4.095853103770956,6.927634749875757
8.459852794460948,6.126778354102412,4.094286777455968,6.0282583792855675
5.7387843235688125,3.5866050714113835,5.386519252535509,3.257843704604727
4.643729011919934,3.9522952934065487,3.8010721279402064,4.489889936174732
4.900763644076083,3.779486187122772,4.020065089626134,5.452489482662197
4.495102148865346,2.9250494936415006,6.063160822762599,3.864783623424568
4.975423147962383,3.243049719874046,5.526616509797722,4.858938731808816
1.6686091088227994,1.3163141487463403,3.605062653323242,0.7749038081851087
4.4168147898171854,3.3233627505058223,4.5719901870043405,4.438670876309008
2.309425887542056,1.7152442540950423,5.373473569133259,2.5527683980376765
1.6814793025425185,1.3326898485012053,5.620798210296478,1.9342983600842172
0.8037603624097331,1.4126109409750034,3.8290305595247514,1.1648847012134276
-0.060139253341526366,0.4936740987783744,1.2607440101830951,0.1490269701551863
2.2717343303184716,1.6855318268554422,4.321257174486911,2.8848908177025496
1.4531843250470486,1.4878843179166759,2.1737362365913673,0.5957367394810833
0.099905458117588,-0.4463281310814582,0.9636042753423157,-0.1930438590501785
0.1834849742929323,0.3274030069784571,-0.25535991373400524,0.09096764132681345
1.3089327192340985,1.8209060783304238,3.0139808601977673,1.0351540505332422
3.554886262959304,2.3793974363753256,1.9953562376872283,4.190914828676907
1.9387690211263071,0.9333213504788724,1.366309630537868,0.7609511047035221
1.0742908330029524,0.42595913880553626,2.776933447677569,0.7374858627957184
2.771521406270591,1.3952484657182194,1.9010294815554654,1.2895565360404815
3.2383501687899656,1.8744641640891242,2.841300042721917,4.100511605338153
1.3543449865498194,0.762787441289859,-0.11903067363461117,1.2212801135423108
4.5750823700587935,2.499774149451834,1.3733584607608296,2.2990199105269533
5.005616033967005,3.511740390751705,0.005252636302084834,4.117653956513395
6.559540196991885,5.0428167247876425,1.6773564554268103,4.968700001760235
8.348956094945294,5.390391176388245,2.0013841462333177,5.932368123161534
8.263231197369258,6.543903799979365,3.263579648513172,6.135971954066812
7.494560745269387,5.5015885659523684,3.0965069546065904,5.097974245277152
7.264096854681762,5.600158091089261,4.097464064815224,6.160272969201434
11.522128173758443,7.736572444704841,4.591474121888792,8.028450371625796
9.548144695476825,7.110963900367085,6.429928677383147,9.36898191632508
9.996664821556337,6.451698424891779,4.302964557431556,6.317068632498064
10.398441126768963,7.7240325391565285,3.9620112880835223,9.082216079717208
10.999724388277926,7.785726741691313,5.363174530601616,8.376632668515294
10.969774850406134,7.9554680052766855,4.449015174328059,8.523846122808193
10.781620574595506,6.9593370994044275,6.7819607684365355,9.110432620042433
10.974577312403055,7.234669197543835,4.978077162522375,7.66228499872861
11.577380371925358,8.402780369474442,4.571514547411225,9.406202622697913
11.076708871007597,7.279522207593216,4.461718267598796,5.92791080365542
10.838590470966274,7.818616475725952,5.376678636189338,7.840129987360376
11.511712809167664,7.374630063187242,4.167253016768539,7.488368654101884
10.929158044909258,8.074497737769814,3.306367168619537,7.021524408440612
12.395632616092804,8.060681173880708,5.209408844158861,8.909879797871923
7.881596405485918,5.7932674526799035,2.274773232802907,6.057575453378416
11.204242381565916,8.15578513391914,2.7625320852831163,8.58898276961829
10.885011453960036,7.271122108557237,3.0023061516102443,7.842175263241935
7.0453781381005065,5.222777980212718,0.3854036768652205,4.209919695616121
8.21793516934303,5.882775750206898,2.222226512656036,6.196915358733769
7.602008569828509,5.051985070783587,0.4828014092343529,5.029127110894928
5.959154473103766,3.6671307891345317,2.2364875793663925,4.975124394629004
5.972183312409088,3.199215472850072,0.4123489880810237,4.2332353498266295
5.022757986712652,3.6907556143487033,2.1164738303812487,3.854367248438922
7.278821007599389,4.312773319638545,2.6637421510095116,4.369132197736619
5.875055629724147,4.160211040527557,2.6334025368828784,3.9420866256293583
5.652786724485563,3.825226599098769,2.30805543552039,3.7371263706484656
4.582745802580884,3.547493449525716,2.1686990570703077,3.364682725500926
2.258212699139369,1.429726139652626,2.210546434915217,2.1707661793347737
2.44291351984134,1.5453155707153923,4.671977764281753,3.258159810859808
3.097734933717838,2.5343498057466345,2.9245617063676788,2.816361877678075
1.0937369287779704,0.933144864686638,3.0009679151798614,1.5272372832668548
2.807715848696642,2.1234790726790385,5.090368935032798,3.2535412926745226
1.7082383481984158,1.4304006386431543,3.972124409531238,1.7642424146814077
1.5050455503090445,0.2857458236127782,4.1029704912837826,0.9874580750946708
2.6008263260621307,2.1989727682369824,3.823486653115425,1.3614923447380844
2.4228270578425812,2.002213337496608,4.918385362007089,2.3433823453011198
1.7837512527051584,0.7402843126053623,5.367284976103507,2.6929376171340467
3.5451945410341428,2.359595941886799,5.654386929128315,3.095203977924462
1.617297044889996,1.1124542876091816,6.238397159584694,2.4056314785746338
3.6933693930652987,2.518110182944843,5.609931912415699,4.134314329290593
4.110365728324943,3.0441859931117277,4.617388993164549,4.280510234348354
3.7015272992236166,3.306752500372123,4.276804323620293,2.8435490939919315
4.877364651733477,3.955038620049848,4.6081914576650895,5.284904727290023
3.878263660191334,2.0586749654182306,4.966627089463885,4.415378545823274
6.660577583382618,4.973439303520856,3.4072572729479,4.352869222047474
6.178431695735441,4.989368846782512,2.4078351570397003,4.160541068215057
6.477276979480872,4.727498145981212,1.5071339989145056,5.575191189131353
8.685675393658425,6.62546298815388,0.7215335228700579,5.856082767030501
7.559105745281491,6.297509244547426,2.558235683293627,4.091507096566121
7.462161467059771,5.7353677999953305,2.265887608354377,4.438970015124719
7.892139196984646,5.649151735710116,2.14106832363906,5.469830167064179
10.594936212808005,7.93899958600798,1.396340553647944,6.4352753584102995
9.202306177147133,6.514058240551439,2.9806395444241423,6.375263724648739
12.67736039586326,8.88610379874676,1.2237905901299637,8.512945106386024
9.219710219626366,6.278090035881589,2.8772352484573203,7.7743280957512155
13.310591630620129,10.099120820850144,2.1679958922927547,9.16856477963656
12.06630004867837,8.037195701103858,1.941649235320632,8.982984263346063
11.924723141773047,9.11349006158019,3.529496318567835,9.984992987533662
11.565214555332409,8.34558225060287,3.760579192148713,9.634632143362806
12.519269756493431,8.06383574214443,4.131029685802205,9.090611508506928
12.01380155121861,8.593485732348737,4.269312410806069,7.309937411239839
13.00858446349228,8.055995870618784,4.5371069182831985,9.52596896200738
11.798362910992138,8.571608046110013,7.306633205588139,10.384786192183228
11.541941388971976,8.52197471377488,6.387290633946057,9.131436679548179
10.668954001665144,7.172089823339574,6.139917810270707,9.708459587462785
10.555789905922362,7.4508267821234435,5.663094359670997,8.933745775203866
10.44672803035444,8.28978833812325,6.607157200596669,9.186525132356307
7.908599977852,5.2831466323654315,6.079289977859066,7.401468375898137
7.712437341317699,4.869252345394089,5.4632956680592635,6.421733055438529
9.216713529846983,7.192531172124188,4.9294696634839825,5.442190338536971
8.037531605949495,6.607565719430044,4.87734387505503,6.347685451767778
7.066016663647392,4.948059500477098,1.4545742641219443,5.87960547845471
6.651767765243839,5.161968953374865,4.458634828047534,4.9359818747119855
6.374132269537404,5.132630546441623,3.355580846424943,5.006190806486214
4.899617556267292,3.058490173117912,5.02361307174757,3.450352799912621
4.102926904089124,2.6293959151784523,3.0463100820619045,4.750174928624999
4.556918993635302,3.8052805521220785,1.4610365804650278,4.8650689017475175
2.9088916927415407,2.8787313242733332,2.2668586331541554,2.0307321827682387
3.8756865418355644,2.9944210093720725,0.9958449261876245,2.9651216018726245
1.4057767682521,0.5441365610254429,2.3113165004272807,0.7861923905553271
3.845020374995545,3.685044818346602,2.0046521628718694,3.8208925883625984
3.067314900937286,1.8816349817501181,2.632839631108268,2.951454573558386
2.704593480670447,1.725646545883587,0.9328230068378167,2.5683838923275006
3.362557341804154,2.5249590565077185,1.891917180942957,2.967272659901412
4.0553408023212185,3.61581877198224,0.7069442158234542,5.41273391018891
3.492933811374678,2.8720416562383866,3.0582335692069806,2.3446074845264606
0.8038431871925806,0.7701229812157616,3.218871180440104,0.027315429863363327
1.6062877709342074,1.3560457047129981,3.5827710322777113,1.698351702531491
2.5735417947942323,1.8232365906776955,3.502562104821618,1.2887994384120767
3.6035248363318457,2.801537142691545,4.338829817324084,2.312685572801006
4.534923490825657,1.9096664047308078,5.942373097058479,3.166894188892292
3.785329925384169,2.501427218234019,4.439905742957977,2.7618568079297665
5.237998393968468,3.787259843236318,5.2069063964277955,3.9587724202669996
4.87399430422328,2.8362889711465424,4.266907689568482,4.423600944339052
5.625032761183801,4.130684591734441,4.698829953686868,4.465508951134023
5.456672735330242,3.7174353042381085,5.799108494560919,4.78993691435768
6.576766753889041,5.481474576880073,6.853933546701907,6.978092409739867
6.784981562205165,5.535996956151044,5.455014377216051,5.402287134013802
7.787576182846952,5.218400543433784,5.351174385973074,6.067627540870096
10.424264560031203,7.221566336238494,4.976148744245515,8.233899216631665
8.999369481676574,6.262584854369405,4.573504541873427,5.381774386672101
13.121308326299726,8.959086090329995,5.069971455708859,7.743771918902138
11.476053430524331,8.130749893381095,2.9007763435712355,8.438271783824105
11.607402337573793,7.746040601857859,5.274996503202073,9.066435695933807
10.943281847328857,7.0949896256614355,2.9155207753352683,9.24081540962879
12.814445141739096,9.2814672111675,3.8988694966882242,9.475484855469768
11.779644755237989,8.560516120777496,1.5300014026061026,8.74633066882532
12.643446068288794,8.44825436797216,3.1355789178285236,8.641784070694126
15.170218180410151,11.066830441668404,2.863910619064618,10.895237358782225
12.524073742416707,8.451062755109028,2.3721111567206816,9.89433472383464
13.700709579929125,9.717079324969376,0.8692762767326011,7.399386410393573
11.702106156349883,8.601646315751145,2.0745481895980773,8.540948726509717
12.149146771833152,8.48759645793135,0.6906486137979961,9.711449006520624
13.66244026314559,9.79107864027248,1.7551458296186069,9.55626746212573
10.905599156091208,7.375704587320059,3.2513791122054236,9.077039416636138
12.925184087640384,8.94939556963422,3.3034407143530182,8.62485254339283
11.346678196917827,7.839745022402308,2.8651829425404265,7.973239776912074
9.556301594614329,6.31612194295991,2.262159435327258,6.625522938624385
10.193030502478969,7.046734270177387,4.2965307856388835,5.843629028476378
9.946003885451033,6.1878935703838485,4.093438164233275,6.2329815825929185
8.988476130038716,6.046356417456049,2.1677183905194735,5.376044732247784
6.17977528010958,4.183404949391871,5.657629826316522,6.00816216333614
6.406196656353615,4.35624778319984,5.194028378847986,6.08339496592063
6.2790319286242635,4.274573627101595,6.705485236732939,5.943314004283725
5.864943807476576,4.074578565303538,4.621820396442402,5.586817437442034
6.001903727042146,4.441053367972534,2.674591388271614,4.49245848649773
5.038774739470904,3.964400854695894,6.1790838583451855,5.909366495149856
3.0519201116464463,1.8114614647283787,6.152858878149581,3.400025030956564
4.347631637127034,2.441741718294351,4.0464192876787415,3.651558316114927
4.218946117773744,2.4322400763200696,4.554534442883309,3.4650219779324205
3.8756551856009565,2.4693571693232057,8.013478956437641,4.965467204722057
4.175498144078855,2.7468880419469435,4.619389385846174,3.4494983654841853
3.7824859009054683,2.262742097535099,5.278992965126138,4.40584743753946
3.3390464370870787,1.6892741738360075,3.4933970991669483,1.8944944978963658
2.8197006463999923,1.7457300387429004,1.6406401746115584,1.2699128119903467
1.3176028128405624,1.0130352790453792,3.156707764454219,2.220721818016866
3.574335637656801,2.7995496792775434,2.6843954397139105,3.009840131071928
3.593552424833004,2.2367751708289423,2.2168605486139237,2.4113942839543094
3.969939209685302,2.572458535707994,2.22732517574372,3.757213651288217
2.800685210300726,1.4971304927868525,2.4021773563604394,1.7590049644169312
3.4362079299482957,2.3896259657764185,1.8635878472785836,2.516588218380415
6.064226591870509,3.8207442972139485,0.7109938320526363,5.060081958843172
5.511676475634763,4.144737439564934,2.5098895900943266,5.514114968273733
6.810877933949192,3.8746813077973785,0.20853732939237468,5.390542531873115
6.764868940306176,4.555593421988092,0.32160855396590593,4.15510679076265
7.393089971674174,5.325716649767792,3.395919281983812,6.654778960571926
8.938283805975978,6.348715922344436,3.507020272135362,5.914956901029841
8.12062143960416,7.030951839713159,3.329570646176077,5.81595208150764
9.359570212765231,6.726599161219615,2.405494568709575,4.819146751610862
